Iteration,Training Loss,Validation Loss,Weights Norm
93,0.2291374875785353,0.22957904954760883,2.5823006887064195
94,0.22897839649406526,0.2294220705698587,2.5891283631504574
95,0.2288236284292986,0.22926939424406084,2.595860857392708
96,0.2286730324895773,0.2291208699612234,2.6025002363817142
97,0.22852646431773432,0.22897635364412122,2.609048501489257
98,0.22838378575425827,0.22883570740763243,2.615507593050034
99,0.2282448645180506,0.2286987992396597,2.621879392777474
100,0.2281095739063524,0.2285655027012156,2.628165726062771
101,0.22797779251252948,0.2284356966443601,2.6343683641637727
102,0.22784940396050485,0.228309264946779,2.640489026289925
103,0.22772429665471855,0.22818609626188535,2.6465293815890685
104,0.22760236354458097,0.22806608378340756,2.6524910510415176
105,0.22748350190246072,0.2279491250235079,2.6583756092665194
106,0.22736761311432124,0.22783512160354405,2.6641845862458347
107,0.22725460248218413,0.2277239790566526,2.669919468968942
108,0.2271443790376567,0.22761560664139258,2.675581703004031
109,0.2270368553658178,0.22750991716574215,2.6811726939987452
110,0.22693194743880482,0.22740682682079258,2.6866938091143457
111,0.22682957445849294,0.22730625502353,2.6921463783968007
112,0.2267296587076988,0.2272081242681383,2.697531696088043
113,0.22663212540938268,0.22711235998529614,2.7028510218804795
114,0.2265369025933582,0.22701889040897744,2.7081055821176436
115,0.22644392097005167,0.2269276464502997,2.7132965709437133
116,0.22635311381088732,0.22683856157799315,2.718425151404463
117,0.22626441683489973,0.22675157170509483,2.723492456502052
118,0.22617776810120488,0.2266666150814982,2.728499590205961
119,0.22609310790698292,0.22658363219201133,2.7334476284221836
120,0.22601037869065066,0.22650256565960256,2.7383376199227465
121,0.22592952493992313,0.22642336015353193,2.743170587237441
122,0.22585049310448038,0.22634596230208598,2.747947527509596
123,0.2257732315129782,0.22627032060965396,2.7526694133175913
124,0.22569769029415476,0.22619638537789727,2.757337193463736
125,0.2256238213018023,0.2261241086307825,2.761951793732042
126,0.22555157804338818,0.22605344404326128,2.7665141176163286
127,0.22548091561212238,0.2259843468733948,2.7710250470200424
128,0.22541179062228064,0.22591677389773196,2.7754854429290843
129,0.2253441611476063,0.22585068334976474,2.779896146058867
130,0.22527798666262205,0.22578603486129176,2.784257977476778
131,0.2252132279866954,0.2257227894065335,2.7885717392011427
132,0.22514984723071044,0.22566090924885276,2.792838214777743
133,0.22508780774620582,0.22560035788994,2.7970581698348775
134,0.22502707407685052,0.22554110002133426,2.801232352617915
135,0.22496761191213266,0.22548310147815695,2.8053614945042242
136,0.22490938804314792,0.225426329194943,2.8094463104993475
137,0.224852370320377,0.22537075116346023,2.8134874997152095
138,0.22479652761335153,0.22531633639241608,2.8174857458311386
139,0.22474182977211013,0.2252630548689536,2.8214417175384336
140,0.22468824759035577,0.2252108775218468,2.825356068969157
141,0.2246357527702269,0.22515977618630972,2.829229440109834
142,0.22458431788860259,0.22510972357033826,2.833062457200673
143,0.2245339163648646,0.2250606932225078,2.8368557331209088
144,0.2244845224300458,0.22501265950115606,2.840609867760847
145,0.22443611109729433,0.22496559754488182,2.844325448381137
146,0.22438865813359224,0.22491948324429628,2.8480030499598135
147,0.22434214003266498,0.2248742932149649,2.8516432355275767
148,0.22429653398902719,0.22483000477148476,2.8552465564918004
149,0.22425181787310727,0.22478659590264014,2.858813552949708
150,0.22420797020740252,0.2247440452475873,2.862344753991145
151,0.22416497014361342,0.22470233207301887,2.865840677991362
152,0.22412279744071323,0.22466143625126173,2.869301832894197
153,0.22408143244390732,0.2246213382392647,2.872728716486018
154,0.22404085606444263,0.2245820190584356,2.876121816660806
155,0.22400104976022686,0.22454346027528715,2.879481611676701
156,0.2239619955172205,0.22450564398285572,2.882808570404332
157,0.22392367583156697,0.224468552782857,2.8861031525672667
158,0.22388607369242694,0.2244321697685459,2.8893658089748446
159,0.22384917256548506,0.22439647850824768,2.8925969817477126
160,0.2238129563770992,0.22436146302953208,2.895797104536309
161,0.2237774094990638,0.22432710780399975,2.8989666027325645
162,0.22374251673395973,0.22429339773265586,2.9021058936750794
163,0.22370826330106483,0.2242603181318435,2.9052153868480035
164,0.22367463482280114,0.2242278547197129,2.908295484073848
165,0.2236416173116948,0.2241959936032039,2.9113465797004605
166,0.2236091971578269,0.22416472126551792,2.914369060782362
167,0.22357736111675425,0.22413402455405987,2.9173633072566467
168,0.2235460962978791,0.2241038906688289,2.920329692113646
169,0.22351539015325023,0.22407430715123935,2.923268581562536
170,0.22348523046677532,0.22404526187335355,2.926180335192072
171,0.22345560534382933,0.22401674302750937,2.929065306126604
172,0.22342650320124013,0.22398873911632539,2.9319238411775665
173,0.22339791275763785,0.2239612389430689,2.9347562809905625
174,0.2233698230241512,0.22393423160237075,2.9375629601882287
175,0.22334222329543754,0.2239077064712734,2.9403442075090003
176,0.2233151031410321,0.2238816532005985,2.9431003459419243
177,0.22328845239700473,0.2238560617066206,2.9458316928576616
178,0.22326226115791004,0.2238309221630348,2.9485385601357894
179,0.2232365197690207,0.22380622499320668,2.951221254288547
180,0.22321121881883127,0.22378196086269275,2.953880076581124
181,0.2231863491318226,0.22375812067202147,2.956515323148626
182,0.22316190176147602,0.22373469554972286,2.9591272851098065
183,0.22313786798352794,0.22371167684559928,2.9617162486776847
184,0.22311423928945487,0.22368905612422543,2.964282495267148
185,0.2230910073801799,0.22366682515867048,2.9668263015996326
186,0.22306816415999292,0.22364497592443247,2.9693479398049814
187,0.22304570173067484,0.22362350059357797,2.9718476775205644
188,0.22302361238581944,0.22360239152907754,2.9743257779877603
189,0.22300188860534412,0.22358164127933106,2.97678250014586
190,0.22298052305018326,0.22356124257287444,2.9792180987235026
191,0.22295950855715635,0.22354118831326208,2.981632824327704
192,0.22293883813400545,0.22352147157411717,2.9840269235305485
193,0.2229185049545944,0.22350208559434398,2.9864006389536315
194,0.22289850235426484,0.223483023773497,2.9887542093503163
195,0.22287882382534216,0.2234642796672997,2.991087869685866
196,0.22285946301278692,0.2234458469833079,2.9934018512155243
197,0.2228404137099853,0.22342771957671323,2.995696381560605
198,0.2228216698546746,0.22340989144627982,2.99797168478265
199,0.222803225524998,0.22339235673041155,3.0002279814557116
