Iteration,Training Loss,Validation Loss,Weights Norm
47,0.3308970775485235,0.33106964296254476,1.2401764301186062
48,0.3285506837491871,0.3287252851927974,1.2555085951715879
49,0.3262782255687059,0.3264548422571579,1.27059772588168
50,0.3240766695514867,0.32425528143853943,1.28544998971887
51,0.3219431322828708,0.3221237200197824,1.30007135095453
52,0.3198748718759312,0.3200574167730264,1.3144675782647366
53,0.3178692799924496,0.3180537639830936,1.3286442520637327
54,0.31592387436219715,0.3161102799690194,1.3426067715705257
55,0.3140362917671239,0.3142246020703437,1.3563603616129496
56,0.31220428145938417,0.31239448006709647,1.3699100791745378
57,0.3104256989842776,0.31061777000457275,1.3832608196903455
58,0.30869850038120383,0.30889242839599673,1.396417323098449
59,0.3070207367375944,0.30721650677805135,1.409384179654253
60,0.3053905490725327,0.3055881465959897,1.4221658355150417
61,0.30380616352838585,0.3040055743966602,1.4347665981023636
62,0.30226588685028144,0.3024670973092858,1.4471906412499476
63,0.30076810213465954,0.30097109879523154,1.4594420101448344
64,0.29931126482942705,0.29951603464929744,1.4715246260693946
65,0.2978938989694517,0.29810042923627494,1.4834422909517733
66,0.29651459363224936,0.29672287194763,1.495198691732212
67,0.2951719995997628,0.29538201386421264,1.5067974045525137
68,0.2938648262130931,0.29407656461185916,1.5182418987757496
69,0.2925918384079432,0.29280528939765255,1.5295355408431068
70,0.2913518539193675,0.29156700621543574,1.540681597974573
71,0.2901437406451925,0.2903605832099493,1.5516832417199313
72,0.2889664141581941,0.2891849361896789,1.562543551366331
73,0.2878188353577843,0.28803902627917294,1.5732655172084558
74,0.2867000082525801,0.2869218577022008,1.5838520436871164
75,0.2856089778658017,0.2858324756877059,1.5943059524018457
76,0.284544828255987,0.2847699644910402,1.6046299850028753
77,0.2835066806460017,0.28373344552346236,1.6148268059676467
78,0.28249369165379135,0.28272207558334905,1.6248990052668026
79,0.2815050516187494,0.28173504518299397,1.6348491009244008
80,0.2805399830179767,0.28077157696527255,1.6446795414768913
81,0.2795977389670802,0.2798309242048213,1.6543927083352052
82,0.2786776018005037,0.27891236938872777,1.6639909180541093
83,0.27777888172670856,0.27801522287204766,1.6734764245128217
84,0.27690091555382035,0.2771388216037691,1.6828514210106778
85,0.27604306548163776,0.276282527919121,1.6921180422814974
86,0.27520471795616147,0.2754457283943822,1.7012783664301234
87,0.2743852825830427,0.2746278327605959,1.7103344167944594
88,0.27358419109657645,0.2738282728728128,1.7192881637361832
89,0.27280089638107924,0.27304650173170414,1.7281415263631625
90,0.2720348715416827,0.27228199255457747,1.7368963741864736
91,0.2712856090217629,0.27153423789301523,1.7455545287147973
92,0.27055261976439304,0.27080274879452604,1.7541177649888204
93,0.2698354324153712,0.2700870540057576,1.7625878130581807
94,0.26913359256551816,0.26938669921497227,1.7709663594033553
95,0.26844666203008777,0.2687012463316225,1.779255048304805
96,0.2677742181632561,0.2680302728009978,1.7874554831615594
97,0.26711585320578046,0.2673733709520321,1.79556922776136
98,0.26647117366403467,0.2667301473764796,1.8035978075043464
99,0.2658397997187303,0.2661002223377685,1.811542710582221
100,0.26522136466173724,0.265483229207947,1.819405389114707
101,0.26461551435950603,0.2648788139312245,1.8271872602450554
102,0.264021906741687,0.2642866345127038,1.83488970719627
103,0.2634402113136186,0.2637063605309741,1.842514080289643
104,0.26287010869143623,0.26313767267332255,1.8500616979271296
105,0.26231129015862586,0.26258026229238157,1.8575338475390193
106,0.2617634572429109,0.2620338309831073,1.8649317864982884
107,0.2612263213124278,0.26149809017903985,1.872256743002979
108,0.26069960319020186,0.2609727607668611,1.8795099169278668
109,0.26018303278599425,0.2604575727183177,1.8866924806466359
110,0.2596763487446376,0.25995226473863087,1.8938055798257296
111,0.2591792981100345,0.25945658393056253,1.900850334190988
112,0.2586916360040309,0.25897028547335604,1.9078278382681333
113,0.2582131253194282,0.25849313231580934,1.9147391620981264
114,0.25774353642642944,0.25802489488278085,1.9215853519283694
115,0.2572826468918629,0.25756535079446913,1.9283674308806849
116,0.2568302412105531,0.25711428459783725,1.935086399596966
117,0.2563861105482509,0.2566714875095937,1.9417432368633503
118,0.2559500524955611,0.2562367571701678,1.948338900213738
119,0.2555218708323378,0.25580989740815135,1.9548743265134416
120,0.25510137530204696,0.25539071801470453,1.9613504325237066
121,0.2546883813956198,0.2549790345274502,1.9677681154478346
122,0.25428271014434767,0.2545746680234091,1.9741282534595928
123,0.2538841879213925,0.254177444920547,1.9804317062145658
124,0.2534926462515079,0.25378719678753187,1.9866793153450892
125,0.25310792162858897,0.25340376016131694,1.9928719049393702
126,0.2527298553406849,0.25302697637218735,1.999010282005371
127,0.2523582933021346,0.2526566913759244,2.0050952369200212
128,0.25199308589249314,0.25229275559276265,2.011127543864283
129,0.25163408780194174,0.2519350237528276,2.017107961244599
130,0.25128115788288596,0.2515833547477605,2.023037232101189
131,0.25093415900746285,0.2512376114882509,2.0289160845036998
132,0.2505929579306899,0.2508976607672097,2.034745231934633
133,0.2502574251590051,0.2505633731283324,2.0405253736609965
134,0.24992743482395702,0.25023462273981123,2.046257195094607
135,0.24960286456081698,0.24991128727296869,2.051941368141427
136,0.2492835953918974,0.24959324778559538,2.057578551540332
137,0.24896951161436848,0.2492803886097862,2.0631693911916744
138,0.24866050069237877,0.24897259724407927,2.068714520476005
139,0.24835645315329113,0.24866976424970924,2.07421456056328
140,0.24805726248785823,0.24837178315079958,2.0796701207128963
141,0.24776282505416694,0.2480785503383232,2.085081798564861
142,0.24747303998519116,0.24778996497766995,2.0904501804224074
143,0.24718780909979995,0.24750592891967,2.095775841526333
144,0.24690703681707382,0.24722634661492374,2.101059346321357
145,0.246630630073791,0.24695112503130154,2.1063012487147588
146,0.24635849824495035,0.24668017357447947,2.111502092327552
147,0.2460905530672038,0.24641340401138395,2.116662410738456
148,0.24582670856507885,0.24615073039642615,2.121782727720891
149,0.24556688097987514,0.2458920690004093,2.1268635574732415
150,0.24531098870112505,0.24563733824200082,2.131905404842596
151,0.24505895220051435,0.24538645862166258,2.1369087655421874
152,0.2448106939681618,0.24513935265794093,2.141874126362741
153,0.24456613845116348,0.24489594482602003,2.146801965377918
154,0.24432521199430884,0.24465616149844743,2.151692752144058
155,0.24408784278288378,0.2444199308879457,2.1565469478943937
156,0.24385396078747457,0.24418718299222456,2.1613650057279274
157,0.24362349771069608,0.2439578495407174,2.16614737079313
158,0.24339638693576598,0.2437318639431631,2.170894480466626
159,0.24317256347685356,0.2435091612399623,2.1756067645270374
160,0.242951963931133,0.24328967805423757,2.180284645324127
161,0.2427345264324754,0.24307335254553278,2.1849285379433865
162,0.2425201906067151,0.24286012436508542,2.189538850366227
163,0.2423088975284306,0.24264993461261422,2.1941159836258928
164,0.2421005896791804,0.24244272579456086,2.1986603319592417
165,0.24189521090713942,0.2422384417837326,2.2031722829545126
166,0.24169270638808243,0.24203702778029093,2.2076522176952134
167,0.24149302258766286,0.2418384302740358,2.2121005109002323
168,0.2412961072249383,0.24164259700793678,2.2165175310603074
169,0.2411019092370965,0.2414494769428638,2.2209036405709472
170,0.24091037874533638,0.24125902022347287,2.2252591958619226
171,0.24072146702186076,0.24107117814520365,2.2295845475234244
172,0.2405351264579406,0.24088590312234834,2.2338800404289936
173,0.24035131053301045,0.24070314865715106,2.2381460138553138
174,0.24016997378475743,0.2405228693099016,2.2423828015989664
175,0.2399910717801678,0.24034502066998537,2.2465907320902336
176,0.23981456108749524,0.24016955932785605,2.250770128504036
177,0.239640399249119,0.23999644284789756,2.2549213088680915
178,0.2394685447552584,0.23982562974214178,2.259044586168378
179,0.2392989570185137,0.23965707944481318,2.2631402684519735
180,0.23913159634920342,0.23949075228766956,2.267208658927351
181,0.23896642393147016,0.23932660947611134,2.271250056062211
182,0.23880340180012732,0.2391646130660309,2.275264753678903
183,0.23864249281822056,0.23900472594137775,2.279253041047526
184,0.23848366065527943,0.23884691179241266,2.2832152029767614
185,0.23832686976623396,0.23869113509462742,2.2871515199025065
186,0.2381720853709742,0.23853736108830717,2.291062267974369
187,0.23801927343452994,0.23838555575871245,2.29494771914009
188,0.2378684006478488,0.23823568581686047,2.2988081412279406
189,0.2377194344091525,0.23808771868088335,2.302643798027161
190,0.23757234280585196,0.2379416224579463,2.3064549493664908
191,0.23742709459700073,0.2377973659267028,2.3102418511908445
192,0.2372836591962705,0.23765491852027293,2.314004755636185
193,0.23714200665542912,0.23751425030972334,2.3177439111026397
194,0.23700210764830548,0.2373753319880345,2.321459562325913
195,0.2368639334552242,0.2372381348545373,2.325151950447041
196,0.23672745594789468,0.23710263079980437,2.328821313080529
197,0.2365926475747399,0.2369687922909809,2.3324678843809212
198,0.23645948134664957,0.23683659235753934,2.3360918951078413
199,0.23632793082314335,0.23670600457744503,2.3396935726895456
